name,date,intensity,color,t_start_interval,time1,time2,time3
RW,Mon Apr 25 16:08:48 2016,1023,G,0.5,0.5,1.7,0.5
Freq1,Freq2,t_start,t_flicker,t_keypress,key_pressed,result
600.0,800.0,1.1,1.4,3.42913794518,n,0
500.0,600.0,1.0,1.2,3.18973708153,n,0
500.0,600.0,1.0,0.5,3.39211988449,n,0
400.0,400.0,1.1,1.6,3.18142819405,n,1
200.0,500.0,1.2,1.0,1.39325404167,y,1
600.0,200.0,1.3,1.7,2.00983285904,y,1
600.0,500.0,1.2,0.7,3.19544911385,n,0
600.0,500.0,1.0,1.5,3.12038302422,n,0
200.0,800.0,1.0,0.7,1.06626200676,y,1
200.0,200.0,1.2,0.6,3.3099360466,n,1
400.0,600.0,1.0,1.6,2.57917284966,n,0
600.0,400.0,1.0,1.4,3.28329896927,n,0
200.0,600.0,1.4,2.0,3.4509780407,n,0
600.0,600.0,1.4,1.5,3.46161913872,n,1
500.0,400.0,1.0,1.5,3.27540397644,n,0
600.0,600.0,1.4,0.9,3.38683795929,n,1
600.0,600.0,1.1,0.7,3.25078511238,n,1
600.0,200.0,1.4,0.5,1.01187419891,y,1
600.0,500.0,1.3,1.4,3.62124490738,n,0
600.0,500.0,1.1,1.8,3.26021814346,n,0
400.0,200.0,1.3,1.4,1.73979091644,y,1
200.0,200.0,1.2,1.2,3.3403198719,n,1
500.0,400.0,1.3,1.3,3.20117211342,n,0
400.0,400.0,1.1,1.7,3.1819729805,n,1
600.0,200.0,1.0,1.5,1.82955503464,y,1
800.0,400.0,1.0,2.1,2.8793900013,y,1
200.0,500.0,1.2,1.1,1.59120392799,y,1
200.0,600.0,1.1,0.7,1.39373707771,y,1
500.0,800.0,1.4,1.0,3.31219482422,n,0
800.0,400.0,1.0,1.9,3.33333492279,n,0
800.0,400.0,1.4,1.2,3.3635160923,n,0
800.0,800.0,1.0,1.4,3.39249300957,n,1
600.0,200.0,1.4,1.9,2.69255399704,y,1
200.0,800.0,1.3,0.9,1.38334608078,y,1
600.0,400.0,1.1,0.8,3.34469008446,n,0
600.0,800.0,1.4,0.8,4.51916503906,n,0
200.0,200.0,1.0,1.0,3.33865094185,n,1
500.0,800.0,1.4,1.0,1.78321194649,y,1
500.0,800.0,1.2,1.4,3.59424781799,n,0
400.0,200.0,1.1,1.8,3.21966600418,y,1
200.0,600.0,1.2,1.0,1.38806200027,n,0
800.0,600.0,1.0,1.1,3.17200994492,n,0
200.0,200.0,1.4,1.6,3.13867402077,n,1
500.0,600.0,1.4,1.3,3.23374295235,n,0
400.0,400.0,1.2,0.5,3.33943390846,n,1
600.0,800.0,1.0,0.7,3.25606894493,n,0
500.0,400.0,1.0,2.1,3.34786605835,n,0
800.0,600.0,1.0,0.8,3.34118390083,n,0
400.0,200.0,1.2,2.0,2.60350704193,y,1
800.0,600.0,1.1,1.0,3.05764484406,n,0
400.0,600.0,1.1,0.5,3.27305388451,n,0
500.0,200.0,1.3,0.5,0.913474082947,y,1
200.0,200.0,1.3,2.0,3.39943504333,n,1
500.0,400.0,1.1,2.0,3.16577506065,n,0
400.0,200.0,1.2,1.3,2.09350395203,y,1
200.0,800.0,1.1,1.9,2.26730084419,y,1
800.0,800.0,1.2,0.7,3.27990913391,n,1
600.0,600.0,1.0,1.2,3.32678103447,n,1
500.0,400.0,1.1,0.8,3.10379505157,n,0
400.0,400.0,1.1,1.8,3.34346103668,n,1
800.0,200.0,1.2,1.8,2.34379291534,y,1
500.0,600.0,1.1,0.8,3.12783098221,n,0
800.0,600.0,1.2,1.5,3.08020591736,n,0
800.0,200.0,1.4,2.0,2.57844209671,y,1
200.0,800.0,1.0,2.1,2.52692008018,y,1
200.0,200.0,1.4,0.7,3.25986599922,n,1
400.0,600.0,1.3,1.0,3.63088512421,n,0
500.0,200.0,1.2,1.7,2.07964897156,y,1
200.0,600.0,1.3,0.5,0.958380937576,y,1
400.0,200.0,1.2,1.1,1.69703507423,y,1
500.0,200.0,1.2,1.0,1.3401529789,y,1
800.0,400.0,1.0,1.6,3.31255698204,y,1
800.0,500.0,1.3,1.7,2.22271108627,y,1
800.0,200.0,1.1,0.8,3.34450078011,n,0
200.0,400.0,1.3,0.7,1.11074614525,y,1
500.0,400.0,1.1,1.4,11.7455978394,n,0
800.0,500.0,1.3,1.5,3.38192892075,n,0
400.0,600.0,1.2,1.6,3.23909282684,n,0
600.0,600.0,1.0,1.6,4.92696285248,y,0
400.0,200.0,1.3,2.1,2.76311802864,y,1
200.0,800.0,1.4,1.8,2.23896193504,y,1
200.0,600.0,1.1,1.4,1.80243086815,y,1
600.0,500.0,1.1,1.4,3.421241045,n,0
400.0,600.0,1.2,1.0,3.30022788048,n,0
800.0,800.0,1.0,2.1,3.44551706314,n,1
400.0,500.0,1.4,1.5,3.38216495514,n,0
600.0,400.0,1.4,1.3,3.93551397324,n,0
600.0,600.0,1.1,0.5,3.26779985428,n,1
800.0,500.0,1.3,0.8,3.30797600746,n,0
600.0,800.0,1.0,0.9,3.25263690948,n,0
600.0,200.0,1.0,0.6,0.995257139206,y,1
500.0,200.0,1.4,1.9,2.56099295616,y,1
800.0,500.0,1.0,1.5,3.28408098221,n,0
800.0,600.0,1.0,1.6,3.41868591309,n,0
400.0,200.0,1.3,0.5,0.859294176102,y,1
500.0,600.0,1.1,1.0,3.29292201996,n,0
800.0,500.0,1.3,0.7,3.14385795593,n,0
400.0,400.0,1.4,0.8,3.24990391731,n,1
400.0,800.0,1.4,1.8,3.48245692253,n,0
800.0,800.0,1.1,1.7,3.26661515236,n,1
800.0,200.0,1.0,1.1,1.52843284607,y,1
500.0,600.0,1.4,1.6,3.29309821129,n,0
200.0,400.0,1.3,2.1,3.42143797874,n,0
400.0,400.0,1.3,2.0,3.28420996666,n,1
200.0,400.0,1.2,1.2,1.74598884583,y,1
200.0,500.0,1.3,1.0,1.41218709946,y,1
200.0,400.0,1.3,1.3,2.46085095406,y,1
800.0,600.0,1.0,0.5,3.37150502205,n,0
800.0,200.0,1.0,1.6,1.96984386444,n,0
200.0,500.0,1.1,0.9,1.37559294701,y,1
800.0,500.0,1.1,1.8,3.25723099709,n,0
400.0,800.0,1.2,0.9,1.30231714249,y,1
500.0,800.0,1.2,0.5,3.18503904343,n,0
800.0,200.0,1.2,1.3,1.72449302673,y,1
200.0,500.0,1.3,2.1,2.65971899033,y,1
600.0,800.0,1.2,0.9,3.33559179306,n,0
400.0,800.0,1.3,1.4,3.3102850914,n,0
400.0,200.0,1.3,1.8,3.64388298988,n,0
600.0,600.0,1.4,1.7,3.52049303055,n,1
800.0,500.0,1.0,2.0,3.41735506058,n,0
500.0,400.0,1.3,1.5,3.58728003502,n,0
400.0,500.0,1.0,1.8,3.35710501671,n,0
500.0,200.0,1.0,1.8,2.32227087021,y,1
500.0,400.0,1.3,1.1,3.38201999664,n,0
400.0,600.0,1.0,0.9,3.30744099617,n,0
400.0,800.0,1.2,1.6,2.10560894012,y,1
