name,date,intensity,color,t_start_interval,time1,time2,time3
TW,Fri Apr 15 16:43:04 2016,1023,G,0.5,0.5,1.7,0.5
Freq1,Freq2,t_start,t_flicker,t_keypress,key_pressed,result
200.0,800.0,1.0,1.9,2.69128799438,y,1
800.0,400.0,1.1,1.7,2.70284795761,y,1
400.0,200.0,1.1,1.2,2.72362804413,y,1
800.0,200.0,1.0,0.9,2.69371795654,y,1
600.0,200.0,1.0,0.9,0.928063154221,y,1
800.0,500.0,1.4,1.8,4.17324781418,n,0
600.0,400.0,1.4,1.5,2.70603108406,y,1
600.0,600.0,1.3,1.2,2.8551800251,n,1
200.0,800.0,1.3,0.6,0.30572104454,y,1
400.0,600.0,1.2,0.6,2.84931206703,n,0
400.0,800.0,1.1,0.5,2.69140601158,y,1
500.0,600.0,1.3,1.9,2.70484900475,n,0
600.0,200.0,1.4,0.6,2.69959115982,y,1
400.0,600.0,1.0,0.7,2.68601298332,y,1
800.0,600.0,1.1,1.6,2.67481899261,n,0
800.0,500.0,1.2,0.6,2.71106410027,n,0
600.0,500.0,1.1,1.4,2.68918013573,n,0
800.0,500.0,1.0,1.1,2.70852589607,y,1
500.0,600.0,1.4,2.1,2.71305418015,n,0
400.0,200.0,1.1,1.8,2.71278190613,y,1
600.0,600.0,1.4,1.4,2.68792796135,n,1
800.0,200.0,1.2,1.0,2.68695187569,y,1
600.0,800.0,1.1,1.5,2.79418992996,n,0
600.0,200.0,1.1,0.8,2.69115304947,y,1
200.0,200.0,1.0,1.3,2.68857693672,n,1
200.0,500.0,1.1,1.1,2.70564579964,y,1
500.0,800.0,1.4,0.7,2.70458698273,n,0
800.0,400.0,1.2,0.8,2.71259212494,y,1
400.0,500.0,1.3,1.4,2.71063899994,n,0
500.0,600.0,1.4,2.1,2.68998003006,n,0
200.0,600.0,1.0,1.4,2.70933794975,y,1
800.0,600.0,1.0,2.0,2.70414304733,n,0
600.0,500.0,1.1,1.5,2.69181680679,n,0
500.0,800.0,1.3,1.1,2.69443893433,n,0
200.0,600.0,1.3,0.6,2.70227003098,y,1
500.0,400.0,1.3,0.6,2.70117497444,n,0
500.0,200.0,1.0,1.1,2.69236803055,y,1
500.0,400.0,1.2,0.7,2.71891379356,n,0
800.0,200.0,1.1,1.1,2.69359111786,y,1
800.0,200.0,1.0,0.8,2.69745588303,y,1
500.0,400.0,1.0,2.1,2.6879658699,n,0
200.0,800.0,1.1,1.9,2.68857598305,y,1
400.0,500.0,1.3,2.1,2.69994020462,n,0
600.0,800.0,1.4,1.6,2.69962382317,n,0
800.0,400.0,1.1,1.1,2.70324087143,y,1
500.0,600.0,1.3,1.4,2.69833302498,n,0
800.0,800.0,1.4,1.4,2.6945438385,n,1
400.0,400.0,1.2,1.4,2.92523217201,n,1
600.0,500.0,1.4,0.5,2.69591116905,n,0
200.0,500.0,1.4,0.7,2.70507788658,y,1
500.0,200.0,1.1,1.2,2.70563411713,y,1
800.0,800.0,1.4,2.0,2.69624900818,n,1
600.0,800.0,1.2,1.9,2.7190079689,y,1
800.0,400.0,1.1,0.5,2.70184516907,y,1
