name,date,intensity,color,t_start_interval,time1,time2,time3
TF,Fri Apr 15 15:35:45 2016,1023,G,0.5,0.5,1.7,0.5
Freq1,Freq2,t_start,t_flicker,t_keypress,key_pressed,result
800.0,400.0,1.2,1.8,2.70726799965,y,1
200.0,800.0,1.2,0.8,0.96785902977,y,1
800.0,500.0,1.4,1.8,3.51225590706,y,1
500.0,800.0,1.0,2.1,2.69767689705,n,0
400.0,800.0,1.4,1.6,2.69962000847,n,0
200.0,400.0,1.0,1.4,2.76980280876,y,1
400.0,400.0,1.1,2.1,2.70164990425,n,1
500.0,400.0,1.3,1.1,2.84293985367,n,0
800.0,600.0,1.1,0.5,2.69435691833,n,0
200.0,800.0,1.4,1.4,2.68332886696,y,1
800.0,600.0,1.1,1.9,3.45974206924,n,0
200.0,600.0,1.0,1.8,3.18987107277,n,0
800.0,500.0,1.1,0.6,3.67928910255,n,0
400.0,200.0,1.2,0.6,2.69500303268,y,1
600.0,500.0,1.0,1.5,3.36650705338,n,0
800.0,800.0,1.1,1.3,2.87488102913,n,1
800.0,400.0,1.3,1.3,2.69901013374,y,1
500.0,600.0,1.1,1.3,4.06980991364,n,0
800.0,400.0,1.0,1.6,2.89555501938,y,1
600.0,600.0,1.4,0.7,9.42093896866,n,1
600.0,400.0,1.2,1.4,3.22456097603,n,0
500.0,600.0,1.3,0.6,2.95654988289,n,0
500.0,600.0,1.4,0.5,3.27142214775,n,0
400.0,600.0,1.4,0.8,3.41268801689,n,0
400.0,200.0,1.0,1.0,2.69556903839,y,1
400.0,800.0,1.1,0.9,2.78901815414,n,0
400.0,200.0,1.4,0.6,13.2073850632,y,1
400.0,500.0,1.2,1.7,2.69794893265,n,0
500.0,200.0,1.2,0.8,2.70338201523,y,1
600.0,600.0,1.1,0.8,2.69947981834,y,0
600.0,500.0,1.0,1.1,2.69927310944,n,0
500.0,200.0,1.4,1.4,2.7041118145,y,1
400.0,600.0,1.3,1.4,2.69747900963,n,0
200.0,500.0,1.2,1.9,2.69604992867,y,1
600.0,500.0,1.1,1.1,3.10739016533,n,0
200.0,800.0,1.3,1.8,2.89713716507,n,0
500.0,800.0,1.3,1.2,4.29451084137,n,0
800.0,600.0,1.0,0.9,4.06644082069,n,0
200.0,600.0,1.1,1.8,2.70722389221,y,1
600.0,200.0,1.3,1.0,2.69240498543,y,1
800.0,800.0,1.1,0.8,2.71958613396,n,1
200.0,600.0,1.0,2.1,2.70559287071,y,1
800.0,600.0,1.4,0.6,3.30681014061,n,0
400.0,200.0,1.4,1.0,2.71736311913,y,1
400.0,200.0,1.0,1.8,2.85850405693,y,1
600.0,800.0,1.0,1.2,2.94232082367,n,0
800.0,500.0,1.2,1.9,2.70004796982,y,1
200.0,500.0,1.0,0.9,2.70136094093,y,1
200.0,500.0,1.3,0.7,2.70029115677,y,1
800.0,800.0,1.4,1.3,2.67736697197,n,1
600.0,800.0,1.1,1.5,5.93806004524,n,0
200.0,800.0,1.0,1.5,2.69553899765,y,1
400.0,200.0,1.3,2.1,2.70235419273,y,1
800.0,200.0,1.0,0.7,2.94331383705,y,1
600.0,800.0,1.2,1.7,2.70496416092,y,1
200.0,400.0,1.3,1.3,2.92951416969,y,1
500.0,800.0,1.0,1.1,4.02803683281,n,0
600.0,400.0,1.2,1.0,15.5145101547,n,0
200.0,200.0,1.2,1.0,2.74887394905,n,1
400.0,400.0,1.4,1.5,2.69825291634,n,1
400.0,400.0,1.4,1.8,2.7052359581,n,1
200.0,600.0,1.2,1.2,2.70239901543,y,1
200.0,600.0,1.1,1.7,2.74768614769,n,0
200.0,500.0,1.3,0.5,2.6997179985,y,1
400.0,400.0,1.1,1.3,4.08450889587,n,1
500.0,200.0,1.3,1.9,2.69781398773,y,1
600.0,200.0,1.0,0.7,2.70844507217,y,1
200.0,600.0,1.0,1.8,2.680727005,y,1
800.0,800.0,1.3,1.8,3.74507594109,n,1
200.0,400.0,1.1,0.8,8.83514499664,n,0
800.0,500.0,1.2,0.5,2.68984103203,y,1
800.0,400.0,1.1,0.7,2.69404196739,y,1
800.0,500.0,1.4,2.0,2.70152401924,n,0
600.0,600.0,1.1,0.5,9.5168030262,n,1
200.0,800.0,1.3,2.0,2.69842410088,y,1
400.0,800.0,1.0,1.5,3.04548597336,n,0
400.0,800.0,1.3,1.0,2.78874778748,n,0
600.0,800.0,1.3,0.8,9.68614196777,n,0
600.0,800.0,1.2,1.7,3.08844900131,n,0
500.0,200.0,1.3,1.1,2.70860695839,y,1
600.0,500.0,1.0,1.5,2.69919300079,n,0
400.0,200.0,1.1,1.9,3.19728183746,n,0
800.0,500.0,1.1,1.5,3.46817302704,n,0
400.0,800.0,1.2,1.1,2.69729304314,n,0
600.0,200.0,1.3,1.7,2.91883993149,y,1
800.0,400.0,1.4,1.9,2.6861140728,n,0
800.0,600.0,1.1,1.5,3.01616692543,n,0
600.0,500.0,1.0,0.6,3.60805296898,n,0
800.0,800.0,1.4,0.9,2.7060110569,y,0
600.0,600.0,1.4,1.0,3.54508900642,n,1
400.0,200.0,1.0,1.7,2.76679396629,y,1
600.0,500.0,1.0,1.7,16.8577139378,n,0
500.0,400.0,1.0,1.9,2.77098798752,n,0
400.0,600.0,1.4,2.0,18.1455109119,n,0
800.0,200.0,1.3,2.1,2.67243695259,y,1
600.0,400.0,1.1,1.8,2.79821300507,n,0
600.0,400.0,1.0,1.6,2.69466495514,n,0
500.0,600.0,1.0,1.2,8.88194894791,n,0
600.0,800.0,1.0,1.8,2.83246278763,n,0
400.0,800.0,1.1,1.9,2.69139790535,n,0
400.0,500.0,1.0,1.2,13.328332901,n,0
200.0,400.0,1.1,0.6,2.69240117073,y,1
800.0,200.0,1.1,0.7,0.955600976944,y,1
600.0,200.0,1.0,1.0,1.12681698799,y,1
400.0,500.0,1.1,1.9,2.70131492615,n,0
400.0,500.0,1.3,1.5,2.70407509804,n,0
200.0,800.0,1.0,0.8,2.7566640377,y,1
200.0,200.0,1.3,1.4,6.03993105888,n,1
200.0,200.0,1.1,1.0,2.70567297935,n,1
200.0,400.0,1.4,1.1,2.68797588348,y,1
800.0,400.0,1.2,0.9,2.70574092865,y,1
800.0,600.0,1.0,1.2,2.70570707321,n,0
400.0,400.0,1.2,0.5,2.7022960186,y,0
500.0,400.0,1.4,0.9,2.70551013947,n,0
400.0,800.0,1.4,2.0,2.70375108719,n,0
200.0,600.0,1.2,0.5,3.14614987373,n,0
200.0,800.0,1.4,1.7,2.70250988007,y,1
600.0,500.0,1.4,1.6,2.7917881012,n,0
800.0,200.0,1.3,0.8,2.69396686554,y,1
500.0,200.0,1.4,0.7,2.69800305367,y,1
800.0,200.0,1.1,1.7,1.70950484276,y,1
800.0,200.0,1.0,0.5,0.513647079468,y,1
200.0,200.0,1.4,1.1,2.68858194351,n,1
200.0,400.0,1.4,0.6,1.63665699959,y,1
200.0,600.0,1.4,0.6,2.70365595818,y,1
600.0,400.0,1.4,1.9,2.92437696457,n,0
