name,date,intensity,color,t_start_interval,time1,time2,time3
AK,Thu Apr 21 15:17:52 2016,1023,G,0.5,0.5,1.7,0.5
Freq1,Freq2,t_start,t_flicker,t_keypress,key_pressed,result
400.0,500.0,1.3,1.2,4.09159898758,n,0
500.0,800.0,1.4,0.8,3.68335008621,n,0
600.0,600.0,1.0,1.3,3.47059607506,n,1
800.0,600.0,1.0,0.7,3.39715099335,n,0
600.0,500.0,1.3,1.5,3.46716499329,n,0
500.0,400.0,1.1,0.5,3.62394309044,n,0
400.0,200.0,1.1,2.1,3.36454892159,y,1
600.0,600.0,1.3,0.5,3.23740196228,n,1
600.0,600.0,1.3,0.5,3.42361116409,n,1
400.0,200.0,1.2,2.1,3.19181704521,y,1
500.0,600.0,1.1,1.0,3.413367033,n,0
600.0,400.0,1.2,1.9,3.30822491646,n,0
400.0,400.0,1.2,1.0,3.99741506577,n,1
500.0,800.0,1.3,0.9,4.17291808128,n,0
500.0,400.0,1.0,1.5,3.45844388008,n,0
600.0,500.0,1.1,1.1,3.51270794868,n,0
800.0,400.0,1.1,1.8,4.06642603874,n,0
500.0,200.0,1.1,1.8,3.32627987862,y,1
200.0,800.0,1.4,1.2,3.53730082512,y,1
600.0,500.0,1.4,1.7,4.58929920197,n,0
400.0,500.0,1.1,1.8,3.43864989281,n,0
400.0,200.0,1.3,1.5,3.5781390667,y,1
500.0,600.0,1.1,0.7,3.44532108307,n,0
600.0,600.0,1.1,0.9,3.40119600296,n,1
400.0,400.0,1.0,1.1,3.62747502327,n,1
600.0,500.0,1.4,0.8,3.48545002937,n,0
200.0,500.0,1.0,0.8,3.44088506699,y,1
200.0,800.0,1.4,1.9,3.23671197891,y,1
800.0,400.0,1.0,1.2,5.3116710186,y,1
600.0,800.0,1.4,1.0,3.42888903618,n,0
500.0,600.0,1.1,1.2,4.15091705322,n,0
800.0,400.0,1.4,1.7,3.56009101868,y,1
200.0,400.0,1.0,1.1,3.48071217537,y,1
200.0,600.0,1.0,1.2,3.54769897461,y,1
800.0,500.0,1.3,1.6,3.41797208786,n,0
600.0,400.0,1.2,0.7,3.25755000114,n,0
400.0,600.0,1.3,1.3,3.45136404037,n,0
400.0,500.0,1.4,1.3,4.82678604126,n,0
500.0,400.0,1.1,0.6,3.43037891388,n,0
500.0,800.0,1.0,1.7,3.33295702934,n,0
800.0,400.0,1.1,2.0,3.61946702003,n,0
400.0,200.0,1.4,2.0,3.29198813438,y,1
200.0,500.0,1.2,2.1,3.40587186813,y,1
600.0,600.0,1.1,0.5,3.28668403625,n,1
500.0,400.0,1.4,1.5,3.41774392128,n,0
400.0,400.0,1.4,1.5,3.40405583382,y,0
800.0,400.0,1.0,1.9,4.49592995644,y,1
600.0,200.0,1.0,1.9,3.43495106697,y,1
500.0,200.0,1.3,1.8,3.33257889748,y,1
800.0,400.0,1.3,0.6,4.2135989666,n,0
600.0,400.0,1.0,1.9,3.97961401939,n,0
500.0,800.0,1.0,0.8,4.30482816696,n,0
600.0,800.0,1.4,1.7,3.43012809753,n,0
800.0,500.0,1.0,0.9,3.45623207092,n,0
400.0,400.0,1.1,0.6,3.35081887245,y,0
600.0,200.0,1.2,0.5,3.37441182137,y,1
800.0,200.0,1.4,0.5,3.32983708382,y,1
600.0,500.0,1.0,2.1,3.36066007614,n,0
800.0,200.0,1.1,1.9,3.19443178177,y,1
800.0,800.0,1.2,1.9,3.23536086082,n,1
800.0,200.0,1.1,0.6,3.19131422043,y,1
800.0,500.0,1.1,1.0,7.25299406052,n,0
500.0,200.0,1.4,1.5,3.16422700882,y,1
200.0,800.0,1.3,1.6,3.38862681389,y,1
800.0,500.0,1.4,0.8,3.29695010185,n,0
600.0,500.0,1.2,1.4,3.45728206635,n,0
600.0,800.0,1.2,1.9,3.55295395851,n,0
200.0,200.0,1.4,0.5,3.34124684334,n,1
400.0,400.0,1.3,0.5,3.61954092979,n,1
200.0,800.0,1.0,0.9,3.42536592484,y,1
600.0,600.0,1.0,1.9,3.41875982285,n,1
500.0,200.0,1.2,1.4,3.35971593857,y,1
200.0,500.0,1.3,0.5,3.17242598534,y,1
400.0,600.0,1.0,0.9,3.2610180378,n,0
400.0,600.0,1.4,1.3,3.33832502365,n,0
800.0,800.0,1.0,1.3,3.52994704247,n,1
800.0,800.0,1.3,1.8,3.3861348629,n,1
400.0,400.0,1.1,0.8,3.35139799118,n,1
800.0,600.0,1.2,0.8,3.96567893028,n,0
600.0,800.0,1.4,0.5,3.46254014969,n,0
200.0,600.0,1.1,1.9,3.17641806602,y,1
200.0,400.0,1.0,0.7,3.03858995438,y,1
400.0,400.0,1.2,1.5,3.20442390442,n,1
200.0,200.0,1.4,1.4,3.31802606583,n,1
800.0,800.0,1.1,0.5,3.17996191978,n,1
400.0,200.0,1.0,0.7,3.28140091896,y,1
600.0,600.0,1.3,1.5,3.59262299538,n,1
400.0,400.0,1.3,0.7,3.71747207642,y,0
400.0,800.0,1.1,0.9,3.2863740921,n,0
600.0,800.0,1.2,1.7,3.38345909119,n,0
800.0,500.0,1.4,0.6,3.27913594246,n,0
200.0,400.0,1.3,1.7,3.35360693932,y,1
200.0,200.0,1.1,1.9,3.34807991982,n,1
800.0,600.0,1.4,0.8,3.47542285919,n,0
500.0,200.0,1.3,1.4,3.14579486847,y,1
400.0,800.0,1.0,2.0,3.41762495041,n,0
400.0,800.0,1.0,0.7,3.35783600807,n,0
800.0,400.0,1.1,0.6,3.27642798424,n,0
400.0,800.0,1.4,1.8,3.17437195778,n,0
200.0,400.0,1.0,1.4,3.1295580864,y,1
400.0,800.0,1.1,1.8,3.30494689941,n,0
200.0,800.0,1.2,0.9,3.23745584488,y,1
400.0,200.0,1.3,1.6,3.15497398376,y,1
200.0,200.0,1.3,1.0,3.28588485718,n,1
400.0,200.0,1.2,1.9,3.32913804054,y,1
400.0,600.0,1.2,1.9,3.26296710968,n,0
600.0,200.0,1.1,1.4,3.23921704292,y,1
400.0,600.0,1.1,1.5,3.18751716614,n,0
600.0,500.0,1.3,2.1,3.22977995872,n,0
800.0,200.0,1.2,1.2,3.18601894379,y,1
600.0,400.0,1.4,1.7,3.3547000885,n,0
500.0,800.0,1.4,1.1,3.34893584251,n,0
400.0,500.0,1.3,1.0,3.33481287956,n,0
200.0,200.0,1.4,1.2,4.11871314049,n,1
200.0,800.0,1.3,2.1,3.27902197838,y,1
500.0,600.0,1.1,0.6,3.26650381088,n,0
400.0,500.0,1.2,1.3,3.35698509216,n,0
800.0,500.0,1.2,1.4,3.26314401627,n,0
200.0,200.0,1.4,1.3,3.274725914,n,1
800.0,800.0,1.4,1.8,4.18434405327,n,1
400.0,200.0,1.2,1.6,3.31219220161,y,1
600.0,400.0,1.0,1.8,3.18793606758,n,0
200.0,500.0,1.4,1.3,3.24477386475,y,1
200.0,600.0,1.0,1.8,3.11607408524,y,1
800.0,600.0,1.3,0.7,3.24987483025,n,0
200.0,400.0,1.0,0.7,3.77143502235,y,1
