name,date,intensity,color,t_start_interval,time1,time2,time3
NK,Thu Apr 21 14:31:05 2016,1023,G,0.5,0.5,1.7,0.5
Freq1,Freq2,t_start,t_flicker,t_keypress,key_pressed,result
200.0,400.0,1.3,1.4,2.10794591904,y,1
500.0,800.0,1.0,0.6,3.04172801971,n,0
400.0,500.0,1.4,2.1,3.13280701637,n,0
400.0,600.0,1.2,1.5,2.1462328434,y,1
200.0,200.0,1.4,1.4,3.09430098534,n,1
400.0,600.0,1.3,1.0,1.87253117561,y,1
400.0,200.0,1.0,0.5,0.99404501915,y,1
800.0,600.0,1.2,0.6,3.1403670311,n,0
500.0,400.0,1.0,1.5,4.86588811874,n,0
800.0,600.0,1.4,0.5,3.38228607178,n,0
800.0,400.0,1.3,1.7,2.11158919334,y,1
200.0,600.0,1.4,2.0,2.55127215385,y,1
600.0,200.0,1.0,0.7,3.99082779884,y,1
500.0,400.0,1.2,0.7,3.45127296448,n,0
600.0,500.0,1.1,1.3,3.06642699242,n,0
500.0,600.0,1.4,1.9,3.07593488693,n,0
400.0,400.0,1.1,1.5,3.11426591873,n,1
800.0,500.0,1.4,0.9,1.92801213264,y,1
800.0,200.0,1.1,1.2,1.76632809639,y,1
600.0,800.0,1.3,0.7,3.16683602333,n,0
200.0,400.0,1.0,0.9,1.54418110847,y,1
800.0,800.0,1.2,0.6,3.15504097939,n,1
500.0,200.0,1.4,0.8,1.52633810043,y,1
200.0,600.0,1.3,1.8,2.24009609222,y,1
800.0,400.0,1.2,1.5,2.19546198845,y,1
400.0,400.0,1.2,1.1,3.32632017136,n,1
800.0,200.0,1.2,1.1,1.68451595306,y,1
500.0,400.0,1.2,1.8,3.20549893379,n,0
200.0,400.0,1.0,0.8,1.60840511322,y,1
400.0,200.0,1.0,1.9,2.431609869,y,1
600.0,800.0,1.4,0.6,3.17715787888,n,0
200.0,800.0,1.1,1.2,1.93319606781,y,1
600.0,400.0,1.3,1.4,2.62579989433,y,1
500.0,200.0,1.4,2.1,2.84091186523,y,1
400.0,400.0,1.2,1.5,3.12988305092,n,1
800.0,500.0,1.0,1.8,3.13070893288,n,0
200.0,800.0,1.4,1.1,1.76730489731,y,1
800.0,400.0,1.0,1.9,2.67148399353,y,1
500.0,600.0,1.3,2.1,3.33399701118,n,0
400.0,200.0,1.1,2.0,2.61794996262,y,1
200.0,200.0,1.2,0.9,3.40858197212,n,1
800.0,800.0,1.0,1.0,3.04543304443,n,1
200.0,800.0,1.3,1.8,2.31391716003,y,1
500.0,800.0,1.1,1.3,3.06038212776,n,0
200.0,400.0,1.1,1.9,2.71441793442,y,1
500.0,200.0,1.0,1.2,1.68992900848,y,1
800.0,800.0,1.1,1.0,3.03411889076,n,1
600.0,600.0,1.1,0.5,3.05334496498,n,1
500.0,200.0,1.0,1.3,1.89077401161,y,1
200.0,400.0,1.1,2.1,2.49963498116,y,1
200.0,400.0,1.4,1.2,1.85245990753,y,1
800.0,200.0,1.2,1.6,2.10758495331,y,1
200.0,600.0,1.1,1.9,2.4582400322,y,1
200.0,400.0,1.3,1.4,2.15228891373,y,1
600.0,800.0,1.3,1.6,3.15286898613,n,0
400.0,500.0,1.1,0.8,3.16042399406,n,0
800.0,500.0,1.0,0.5,3.04084420204,n,0
400.0,600.0,1.1,1.1,1.79869103432,y,1
600.0,200.0,1.1,2.1,2.68966412544,y,1
200.0,400.0,1.4,0.5,4.97552919388,y,1
400.0,500.0,1.4,2.0,3.1813249588,n,0
500.0,600.0,1.0,1.1,3.70855283737,n,0
200.0,400.0,1.0,2.1,2.89851999283,y,1
