name,date,intensity,color,t_start_interval,time1,time2,time3
RW_rot,Thu Apr 14 08:28:19 2016,1023,R,0.5,0.3,1.7,0.3
Freq1,Freq2,t_start,t_flicker,t_keypress,key_pressed,result
200.0,200.0,0.9,0.6,2.89221000671,n,1
400.0,400.0,0.6,1.6,3.27524805069,n,1
600.0,800.0,0.7,0.3,3.39108920097,n,0
200.0,600.0,0.8,1.1,1.47609615326,y,1
600.0,600.0,0.7,0.6,2.92586302757,n,1
400.0,400.0,0.7,1.6,3.86539721489,n,1
600.0,600.0,0.9,1.1,3.16922807693,n,1
600.0,200.0,0.6,1.3,1.8196849823,y,1
600.0,400.0,0.7,1.5,2.40447497368,y,1
200.0,200.0,0.5,1.4,3.40103507042,n,1
200.0,600.0,0.5,1.9,2.29915308952,y,1
400.0,600.0,0.5,1.4,2.96346378326,n,0
400.0,200.0,0.5,1.4,1.82692694664,y,1
800.0,400.0,0.9,1.7,2.91144609451,n,0
400.0,400.0,0.9,0.6,3.02891993523,n,1
200.0,600.0,0.5,1.8,2.39322710037,y,1
400.0,600.0,0.8,0.3,3.01361203194,n,0
800.0,600.0,0.6,0.4,2.9132039547,n,0
400.0,200.0,0.8,1.5,1.94287490845,y,1
200.0,400.0,0.8,1.4,1.6832690239,y,1
800.0,400.0,0.9,0.8,1.26397013664,y,1
400.0,400.0,0.5,0.9,2.58017516136,n,1
200.0,800.0,0.6,1.6,1.99955701828,y,1
800.0,600.0,0.7,1.9,3.09182095528,n,0
600.0,200.0,0.5,1.2,1.53218698502,y,1
400.0,800.0,0.6,0.4,3.27852296829,n,0
200.0,400.0,0.8,0.9,1.23671793938,y,1
600.0,200.0,0.7,0.4,3.08063197136,y,1
400.0,200.0,0.8,1.1,1.45705103874,n,0
400.0,400.0,0.6,0.5,3.29773712158,n,1
800.0,600.0,0.7,1.5,2.9549498558,n,0
800.0,800.0,0.8,1.2,3.18217015266,n,1
800.0,200.0,0.9,1.2,1.50923204422,y,1
200.0,800.0,0.5,1.0,1.32139801979,y,1
600.0,400.0,0.5,0.8,2.87313890457,n,0
600.0,800.0,0.5,1.3,2.94509911537,n,0
400.0,800.0,0.6,0.4,3.24287414551,n,0
800.0,200.0,0.6,0.4,0.740209817886,y,1
600.0,200.0,0.5,0.3,0.704142808914,y,1
800.0,400.0,0.5,1.4,2.86252784729,n,0
200.0,800.0,0.9,0.3,0.853878974915,y,1
600.0,800.0,0.7,1.4,3.1340379715,n,0
200.0,600.0,0.8,0.5,0.906133890152,y,1
200.0,200.0,0.5,0.5,2.93758583069,n,1
400.0,800.0,0.5,0.9,3.35263586044,n,0
600.0,600.0,0.5,0.3,2.92224907875,n,1
