name,date,intensity,color,t_start_interval,time1,time2,time3
RW,Mon Apr 11 17:28:53 2016,1023,G,0.5,0.3,1.7,0.3
Freq1,Freq2,t_start,t_flicker,t_keypress,key_pressed,result
800.0,800.0,0.9,0.7,3.00792217255,n,1
800.0,600.0,0.7,0.3,3.91103601456,n,0
800.0,600.0,0.6,0.8,3.87746405602,n,0
400.0,800.0,0.5,1.2,3.87623000145,n,0
600.0,800.0,0.7,1.8,3.92974901199,n,0
800.0,600.0,0.9,1.1,3.36874103546,n,0
400.0,400.0,0.7,1.1,2.92013382912,n,1
800.0,600.0,0.9,0.7,3.26927399635,n,0
200.0,800.0,0.7,0.4,0.986207008362,y,1
400.0,400.0,0.8,1.3,3.09654116631,n,1
600.0,400.0,0.5,0.6,3.38542509079,n,0
400.0,200.0,0.6,1.4,1.71032094955,y,1
400.0,200.0,0.6,1.2,1.47907590866,y,1
200.0,200.0,0.9,1.2,3.08180093765,n,1
600.0,200.0,0.7,1.6,1.94918417931,y,1
600.0,800.0,0.9,1.0,3.71261191368,y,1
200.0,200.0,0.6,1.8,3.50099205971,n,1
800.0,200.0,0.8,1.4,1.75718212128,y,1
200.0,600.0,0.6,1.3,2.02687191963,y,1
800.0,800.0,0.5,0.9,3.33483099937,n,1
400.0,600.0,0.6,0.5,3.18490600586,n,0
400.0,600.0,0.9,0.8,3.71648097038,n,0
600.0,600.0,0.8,0.5,3.87812590599,n,1
200.0,600.0,0.7,0.8,1.22202992439,y,1
600.0,800.0,0.8,1.0,3.95870709419,n,0
800.0,600.0,0.8,1.3,3.03242611885,n,0
800.0,400.0,0.8,1.2,1.5799908638,y,1
200.0,600.0,0.6,0.7,1.3391020298,y,1
600.0,400.0,0.9,1.8,3.0093100071,n,0
400.0,200.0,0.5,1.9,2.4324400425,y,1
600.0,400.0,0.5,0.5,3.57662415504,n,0
800.0,400.0,0.9,1.5,2.9717400074,n,0
800.0,800.0,0.8,1.3,3.25664496422,n,1
200.0,800.0,0.8,0.8,1.20437097549,y,1
600.0,400.0,0.9,1.4,3.44259595871,n,0
800.0,600.0,0.5,1.3,3.05478596687,n,0
400.0,600.0,0.6,0.3,2.97755503654,n,0
800.0,800.0,0.5,1.6,3.22072196007,n,1
400.0,400.0,0.8,0.8,3.31466293335,n,1
400.0,600.0,0.8,0.4,3.40950417519,n,0
600.0,800.0,0.8,1.7,3.4601559639,n,0
800.0,200.0,0.9,1.2,1.60327100754,y,1
400.0,400.0,0.5,0.4,3.37779092789,n,1
600.0,400.0,0.6,0.6,3.42417311668,n,0
800.0,600.0,0.6,0.8,3.87363290787,n,0
200.0,400.0,0.6,0.6,1.16194701195,y,1
