name,date,intensity,color,t_start_interval,time1,time2,time3
CG,Tue Apr 12 13:56:08 2016,1023,G,0.5,0.3,1.7,0.3
Freq1,Freq2,t_start,t_flicker,t_keypress,key_pressed,result
200.0,200.0,0.5,1.8,9.48000907898,n,1
400.0,800.0,0.6,0.6,2.8559949398,n,0
400.0,400.0,0.8,1.6,2.92245197296,n,1
200.0,600.0,0.5,0.4,2.82375597954,y,1
800.0,200.0,0.8,1.9,3.23209500313,n,0
400.0,400.0,0.7,0.4,3.47614002228,n,1
200.0,800.0,0.6,1.0,2.78573298454,y,1
800.0,800.0,0.9,0.8,2.63057494164,n,1
800.0,400.0,0.5,1.2,5.25379300117,n,0
800.0,400.0,0.5,0.3,3.00196194649,n,0
600.0,400.0,0.9,1.8,3.19404101372,n,0
400.0,200.0,0.9,1.1,3.96575307846,y,1
600.0,800.0,0.8,1.9,3.50382494926,n,0
800.0,200.0,0.8,1.3,2.62962007523,y,1
400.0,200.0,0.9,1.5,3.04469418526,y,1
600.0,600.0,0.6,1.7,3.40394616127,n,1
200.0,600.0,0.9,1.6,2.87766385078,y,1
400.0,600.0,0.8,1.3,3.00364208221,n,0
600.0,600.0,0.8,0.6,2.79167509079,n,1
800.0,400.0,0.8,0.5,2.94781398773,n,0
800.0,800.0,0.8,0.5,4.92029905319,n,1
600.0,200.0,0.7,0.5,5.14839506149,n,0
200.0,200.0,0.5,0.3,3.87964701653,n,1
400.0,200.0,0.7,1.7,3.06791901588,n,0
800.0,400.0,0.8,0.5,2.88073897362,n,0
200.0,800.0,0.8,1.9,2.6015150547,y,1
400.0,400.0,0.8,0.4,2.93567204475,n,1
800.0,600.0,0.7,1.1,3.30323195457,n,0
800.0,200.0,0.8,0.7,2.74981999397,y,1
600.0,800.0,0.5,1.6,2.77495503426,n,0
200.0,800.0,0.7,1.9,2.80050301552,y,1
600.0,200.0,0.8,1.6,3.02554392815,y,1
400.0,800.0,0.7,1.3,3.38441109657,y,1
200.0,800.0,0.9,0.6,3.13579797745,y,1
200.0,400.0,0.9,0.3,2.71047306061,n,0
200.0,800.0,0.7,1.8,2.74700903893,y,1
600.0,400.0,0.9,1.6,3.48331403732,n,0
200.0,800.0,0.7,0.6,2.86876893044,n,0
200.0,200.0,0.6,0.6,3.12834382057,n,1
400.0,800.0,0.7,0.7,2.99456191063,n,0
800.0,600.0,0.5,0.5,2.80301618576,y,1
600.0,800.0,0.6,1.4,3.0977370739,n,0
200.0,600.0,0.9,0.9,2.76387214661,n,0
200.0,600.0,0.7,0.5,5.74137091637,n,0
600.0,400.0,0.8,1.9,4.25281715393,n,0
400.0,600.0,0.7,0.9,3.23931097984,n,0
